record,year,band,node,collocate,register,title
10.18653/v1/2025.emnlp-main.1456,2025,LLM/genAI (2023+),dialogue,elicit,instrumental,Refining Text Generation for Realistic Conversational Recommendation via Direct 
10.18653/v1/2025.emnlp-main.1456,2025,LLM/genAI (2023+),dialogue,preference,instrumental,Refining Text Generation for Realistic Conversational Recommendation via Direct 
10.18653/v1/2025.emnlp-main.1456,2025,LLM/genAI (2023+),dialogue,preference,instrumental,Refining Text Generation for Realistic Conversational Recommendation via Direct 
10.18653/v1/2025.emnlp-main.1456,2025,LLM/genAI (2023+),dialogue,preference,instrumental,Refining Text Generation for Realistic Conversational Recommendation via Direct 
10.18653/v1/2025.emnlp-main.1456,2025,LLM/genAI (2023+),dialogue,optimization,instrumental,Refining Text Generation for Realistic Conversational Recommendation via Direct 
10.1007/978-3-031-53720-2,2025,LLM/genAI (2023+),interactive,learning,instrumental,Reinforcement Learning Methods in Speech and Language Technology
10.1109/ICEEIE66203.2025.11254841,2025,LLM/genAI (2023+),dialogue,preference,instrumental,Reksata: A Transformer-Based Conversational Recommender System for Personalized 
10.1109/ICEEIE66203.2025.11254841,2025,LLM/genAI (2023+),conversational,feedback,instrumental,Reksata: A Transformer-Based Conversational Recommender System for Personalized 
10.18653/v1/2025.naacl-long.133,2025,LLM/genAI (2023+),interactive,elicit,instrumental,SAPIENT: Mastering Multi-turn Conversational Recommendation with Strategic Plann
10.18653/v1/2025.naacl-long.133,2025,LLM/genAI (2023+),interactive,preference,instrumental,SAPIENT: Mastering Multi-turn Conversational Recommendation with Strategic Plann
10.18653/v1/2025.naacl-long.133,2025,LLM/genAI (2023+),dialogue,elicit,instrumental,SAPIENT: Mastering Multi-turn Conversational Recommendation with Strategic Plann
10.18653/v1/2025.naacl-long.133,2025,LLM/genAI (2023+),dialogue,preference,instrumental,SAPIENT: Mastering Multi-turn Conversational Recommendation with Strategic Plann
SIGIR 2025 - Proceedings of the 48th International ACM SIGIR,2025,LLM/genAI (2023+),dialogue,modeling,instrumental,SIGIR 2025 - Proceedings of the 48th International ACM SIGIR Conference on Resea
SIGIR 2025 - Proceedings of the 48th International ACM SIGIR,2025,LLM/genAI (2023+),conversational,modeling,instrumental,SIGIR 2025 - Proceedings of the 48th International ACM SIGIR Conference on Resea
SIGIR 2025 - Proceedings of the 48th International ACM SIGIR,2025,LLM/genAI (2023+),conversational,learning,instrumental,SIGIR 2025 - Proceedings of the 48th International ACM SIGIR Conference on Resea
SIGIR 2025 - Proceedings of the 48th International ACM SIGIR,2025,LLM/genAI (2023+),interaction,reward,instrumental,SIGIR 2025 - Proceedings of the 48th International ACM SIGIR Conference on Resea
SIGIR 2025 - Proceedings of the 48th International ACM SIGIR,2025,LLM/genAI (2023+),conversation,reward,instrumental,SIGIR 2025 - Proceedings of the 48th International ACM SIGIR Conference on Resea
SIGIR 2025 - Proceedings of the 48th International ACM SIGIR,2025,LLM/genAI (2023+),conversation,model,instrumental,SIGIR 2025 - Proceedings of the 48th International ACM SIGIR Conference on Resea
10.1609/aaai.v39i24.34725,2025,LLM/genAI (2023+),dialogue,feedback,instrumental,STAMPsy: Towards SpatioTemporal-Aware Mixed-Type Dialogues for Psychological Cou
10.18653/v1/2025.findings-emnlp.1067,2025,LLM/genAI (2023+),conversational,simulation,instrumental,Stop Playing the Guessing Game! Target-free User Simulation for Evaluating Conve
10.18653/v1/2025.findings-emnlp.1067,2025,LLM/genAI (2023+),interaction,simulate,instrumental,Stop Playing the Guessing Game! Target-free User Simulation for Evaluating Conve
10.18653/v1/2025.findings-emnlp.1067,2025,LLM/genAI (2023+),interaction,preference,instrumental,Stop Playing the Guessing Game! Target-free User Simulation for Evaluating Conve
Strategic Conversations: LLMs Argumentation and User Percept,2025,LLM/genAI (2023+),dialogue,anthropomorphism,interactional,Strategic Conversations: LLMs Argumentation and User Perception in Movie Recomme
10.18653/v1/2025.findings-emnlp.275,2025,LLM/genAI (2023+),conversational,attribute,instrumental,Towards Personalized Conversational Sales Agents: Contextual User Profiling for 
10.18653/v1/2025.findings-emnlp.275,2025,LLM/genAI (2023+),conversational,capture,instrumental,Towards Personalized Conversational Sales Agents: Contextual User Profiling for 
10.18653/v1/2025.findings-emnlp.275,2025,LLM/genAI (2023+),conversational,elicitation,instrumental,Towards Personalized Conversational Sales Agents: Contextual User Profiling for 
10.18653/v1/2025.findings-emnlp.275,2025,LLM/genAI (2023+),interaction,profile,instrumental,Towards Personalized Conversational Sales Agents: Contextual User Profiling for 
10.18653/v1/2025.findings-emnlp.275,2025,LLM/genAI (2023+),conversation,profile,instrumental,Towards Personalized Conversational Sales Agents: Contextual User Profiling for 
10.1145/3764687.3764722,2025,LLM/genAI (2023+),interaction,preferences,instrumental,Understanding User Preferences for Interaction Styles in Conversational Recommen
10.1145/3764687.3764722,2025,LLM/genAI (2023+),conversational,preferences,instrumental,Understanding User Preferences for Interaction Styles in Conversational Recommen
10.1145/3764687.3764722,2025,LLM/genAI (2023+),interaction,preference,instrumental,Understanding User Preferences for Interaction Styles in Conversational Recommen
10.1145/3764687.3764722,2025,LLM/genAI (2023+),interaction,preference,instrumental,Understanding User Preferences for Interaction Styles in Conversational Recommen
10.1145/3764687.3764722,2025,LLM/genAI (2023+),interaction,predict,instrumental,Understanding User Preferences for Interaction Styles in Conversational Recommen
10.1145/3764687.3764722,2025,LLM/genAI (2023+),conversational,predict,instrumental,Understanding User Preferences for Interaction Styles in Conversational Recommen
10.1145/3764687.3764722,2025,LLM/genAI (2023+),dialogue,profile,instrumental,Understanding User Preferences for Interaction Styles in Conversational Recommen
10.1145/3764687.3764722,2025,LLM/genAI (2023+),dialogue,preference,instrumental,Understanding User Preferences for Interaction Styles in Conversational Recommen
10.18653/v1/2025.findings-acl.1317,2025,LLM/genAI (2023+),conversational,learning,instrumental,Why Multi-Interest Fairness Matters: Hypergraph Contrastive Multi-Interest Learn
10.18653/v1/2025.findings-acl.1317,2025,LLM/genAI (2023+),conversational,learning,instrumental,Why Multi-Interest Fairness Matters: Hypergraph Contrastive Multi-Interest Learn
10.18653/v1/2025.findings-acl.1317,2025,LLM/genAI (2023+),conversation,learning,instrumental,Why Multi-Interest Fairness Matters: Hypergraph Contrastive Multi-Interest Learn
21st EAI International Conference on Collaborative Computing,2026,LLM/genAI (2023+),conversational,modeling,instrumental,"21st EAI International Conference on Collaborative Computing: Networking, Applic"
22nd International Conference on Distributed Computing and A,2026,LLM/genAI (2023+),interactive,representation,instrumental,22nd International Conference on Distributed Computing and Artificial Intelligen
22nd Pacific Rim International Conference on Artificial Inte,2026,LLM/genAI (2023+),interactive,model,instrumental,"22nd Pacific Rim International Conference on Artificial Intelligence, PRICAI 202"
22nd Pacific Rim International Conference on Artificial Inte,2026,LLM/genAI (2023+),conversation,prediction,instrumental,"22nd Pacific Rim International Conference on Artificial Intelligence, PRICAI 202"
22nd Pacific Rim International Conference on Artificial Inte,2026,LLM/genAI (2023+),conversation,model,instrumental,"22nd Pacific Rim International Conference on Artificial Intelligence, PRICAI 202"
22nd Pacific Rim International Conference on Artificial Inte,2026,LLM/genAI (2023+),conversational,learning,instrumental,"22nd Pacific Rim International Conference on Artificial Intelligence, PRICAI 202"
30th International Conference on Database Systems for Advanc,2026,LLM/genAI (2023+),interactive,modeling,instrumental,"30th International Conference on Database Systems for Advanced Applications, DAS"
"48th European Conference on Information Retrieval, ECIR 2026",2026,LLM/genAI (2023+),conversation,learn,instrumental,"48th European Conference on Information Retrieval, ECIR 2026"
"48th European Conference on Information Retrieval, ECIR 2026",2026,LLM/genAI (2023+),conversation,embeddings,instrumental,"48th European Conference on Information Retrieval, ECIR 2026"
"48th European Conference on Information Retrieval, ECIR 2026",2026,LLM/genAI (2023+),interaction,embeddings,instrumental,"48th European Conference on Information Retrieval, ECIR 2026"
"48th European Conference on Information Retrieval, ECIR 2026",2026,LLM/genAI (2023+),interaction,modeling,instrumental,"48th European Conference on Information Retrieval, ECIR 2026"
10.1007/s11042-026-21183-z,2026,LLM/genAI (2023+),dialogue,preference,instrumental,CEREAL: personality-driven LLM-based conversational recommendation dataset with 
10.1007/978-981-95-7078-2_26,2026,LLM/genAI (2023+),conversational,learning,instrumental,Context-Aware and Knowledge-Grounded Conversational Recommendation with Prompt L
10.1007/978-981-95-7078-2_26,2026,LLM/genAI (2023+),conversational,learning,instrumental,Context-Aware and Knowledge-Grounded Conversational Recommendation with Prompt L
10.18653/v1/2026.eacl-long.244,2026,LLM/genAI (2023+),conversational,simulator,instrumental,ConvApparel: A Benchmark Dataset and Validation Framework for User Simulators in
10.18653/v1/2026.eacl-long.244,2026,LLM/genAI (2023+),interaction,optimize,instrumental,ConvApparel: A Benchmark Dataset and Validation Framework for User Simulators in
10.1609/aaai.v40i18.38597,2026,LLM/genAI (2023+),conversational,model,instrumental,Enhancing Conversational Recommender Systems with Tree-Structured Knowledge and 
10.1609/aaai.v40i18.38597,2026,LLM/genAI (2023+),dialogue,preference,instrumental,Enhancing Conversational Recommender Systems with Tree-Structured Knowledge and 
10.1007/s44163-026-00912-1,2026,LLM/genAI (2023+),conversational,preference,instrumental,Enhancing conversational recommendations through contrastive user preference mod
10.1007/s44163-026-00912-1,2026,LLM/genAI (2023+),conversational,preference,instrumental,Enhancing conversational recommendations through contrastive user preference mod
10.1007/s44163-026-00912-1,2026,LLM/genAI (2023+),conversational,modeling,instrumental,Enhancing conversational recommendations through contrastive user preference mod
10.1007/s44163-026-00912-1,2026,LLM/genAI (2023+),interactive,preference,instrumental,Enhancing conversational recommendations through contrastive user preference mod
10.1007/s44163-026-00912-1,2026,LLM/genAI (2023+),dialogue,preference,instrumental,Enhancing conversational recommendations through contrastive user preference mod
10.1007/s44163-026-00912-1,2026,LLM/genAI (2023+),dialogue,preference,instrumental,Enhancing conversational recommendations through contrastive user preference mod
10.1007/s44163-026-00912-1,2026,LLM/genAI (2023+),conversational,preference,instrumental,Enhancing conversational recommendations through contrastive user preference mod
10.1609/aaai.v40i23.39002,2026,LLM/genAI (2023+),dialogue,intent,instrumental,From Dialogue to Destination: Geography-Aware Large Language Models with Multimo
10.1109/ICSC67292.2026.00043,2026,LLM/genAI (2023+),interaction,preference,instrumental,Generating Conversational Recommendation Datasets from Real User Interactions
10.1109/ICSC67292.2026.00043,2026,LLM/genAI (2023+),conversational,preference,instrumental,Generating Conversational Recommendation Datasets from Real User Interactions
10.1109/ICSC67292.2026.00043,2026,LLM/genAI (2023+),dialog,simulate,instrumental,Generating Conversational Recommendation Datasets from Real User Interactions
10.1109/ICSC67292.2026.00043,2026,LLM/genAI (2023+),dialog,simulation,instrumental,Generating Conversational Recommendation Datasets from Real User Interactions
10.1007/978-3-032-21289-4_40,2026,LLM/genAI (2023+),conversation,simulation,instrumental,Interplay: Training Independent Simulators for Reference-Free Conversational Rec
10.1007/978-3-032-21289-4_40,2026,LLM/genAI (2023+),conversation,model,instrumental,Interplay: Training Independent Simulators for Reference-Free Conversational Rec
10.1007/978-3-032-21289-4_40,2026,LLM/genAI (2023+),dialogue,simulation,instrumental,Interplay: Training Independent Simulators for Reference-Free Conversational Rec
10.1007/978-3-032-21289-4_40,2026,LLM/genAI (2023+),conversational,model,instrumental,Interplay: Training Independent Simulators for Reference-Free Conversational Rec
10.1007/978-3-032-21289-4_40,2026,LLM/genAI (2023+),dialogue,preference,instrumental,Interplay: Training Independent Simulators for Reference-Free Conversational Rec
10.1007/978-3-032-21289-4_40,2026,LLM/genAI (2023+),interaction,simulator,instrumental,Interplay: Training Independent Simulators for Reference-Free Conversational Rec
10.1109/ICOECA68095.2026.11485534,2026,LLM/genAI (2023+),conversational,model,instrumental,Large Language Model Enabled Multilingual Conversational Recommendation System f
10.1145/3773966.3777947,2026,LLM/genAI (2023+),conversational,feature,instrumental,Leveraging Retrieval-Augmented Language Models for Accurate Item/Feature Selecti
10.1145/3773966.3777947,2026,LLM/genAI (2023+),conversation,model,instrumental,Leveraging Retrieval-Augmented Language Models for Accurate Item/Feature Selecti
10.1007/978-3-032-21168-2_8,2026,LLM/genAI (2023+),conversational,modeling,instrumental,Multimodal Knowledge-Enhanced Sequence Modeling Method for Conversational Recomm
10.1007/978-3-032-21168-2_8,2026,LLM/genAI (2023+),dialogue,preference,instrumental,Multimodal Knowledge-Enhanced Sequence Modeling Method for Conversational Recomm
10.1007/978-3-032-21168-2_8,2026,LLM/genAI (2023+),dialogue,model,instrumental,Multimodal Knowledge-Enhanced Sequence Modeling Method for Conversational Recomm
10.1145/3774904.3792152,2026,LLM/genAI (2023+),dialogue,preference,instrumental,Not All Information Brings Benefits: Personalization-Driven Agent Debate for Con
10.1016/j.dss.2026.114714,2026,LLM/genAI (2023+),conversation,preference,instrumental,PFMAR: A multi-agent conversational recommender system for high-involvement prod
10.1016/j.dss.2026.114714,2026,LLM/genAI (2023+),conversational,model,instrumental,PFMAR: A multi-agent conversational recommender system for high-involvement prod
10.1016/j.dss.2026.114714,2026,LLM/genAI (2023+),dialogue,preference,instrumental,PFMAR: A multi-agent conversational recommender system for high-involvement prod
10.1007/978-981-95-7251-9_6,2026,LLM/genAI (2023+),conversation,intent,instrumental,ReGeS: Reciprocal Retrieval–Generation Synergy for Conversational Recommender Sy
10.1609/aaai.v40i37.40430,2026,LLM/genAI (2023+),conversational,model,instrumental,RecToM: A Benchmark for Evaluating Machine Theory of Mind in LLM-based Conversat
10.1609/aaai.v40i37.40430,2026,LLM/genAI (2023+),dialogue,predict,instrumental,RecToM: A Benchmark for Evaluating Machine Theory of Mind in LLM-based Conversat
10.1145/3772363.3798969,2026,LLM/genAI (2023+),conversation,preference,instrumental,Surprising Personas: Persona Sets with Controllably Unexpected Features
10.1109/IEMENTech202669403.2026.11434249,2026,LLM/genAI (2023+),interaction,query,instrumental,TASTETALK: Multimodal NLP Framework of Contextually Aware and Emotionally Respon
10.1145/3774904.3793050,2026,LLM/genAI (2023+),dialogue,query,instrumental,Think Then Recommend: An LLM-Powered Multi-Agent Framework for Personalized Conv
10.1145/3774904.3793050,2026,LLM/genAI (2023+),dialogue,intent,instrumental,Think Then Recommend: An LLM-Powered Multi-Agent Framework for Personalized Conv
10.1145/3774904.3793050,2026,LLM/genAI (2023+),dialogue,intent,instrumental,Think Then Recommend: An LLM-Powered Multi-Agent Framework for Personalized Conv
10.18653/v1/2026.findings-eacl.238,2026,LLM/genAI (2023+),interaction,preference,instrumental,Toward Safe and Human-Aligned Game Conversational Recommendation via Multi-Agent
10.1007/978-3-032-21321-1_55,2026,LLM/genAI (2023+),conversational,simulation,instrumental,UserSimCRS v2: Simulation-Based Evaluation for Conversational Recommender System
10.1007/978-3-032-21321-1_55,2026,LLM/genAI (2023+),conversational,simulation,instrumental,UserSimCRS v2: Simulation-Based Evaluation for Conversational Recommender System
10.1007/978-3-032-21321-1_55,2026,LLM/genAI (2023+),conversational,simulation,instrumental,UserSimCRS v2: Simulation-Based Evaluation for Conversational Recommender System
Workshops and other satellite events organized alongside the,2026,LLM/genAI (2023+),conversational,learning,instrumental,Workshops and other satellite events organized alongside the 22nd International 
A knowledge-based framework for the rapid development of con,2004,Origins (<=2017),conversational,simulate,instrumental,A knowledge-based framework for the rapid development of conversational recommen
A knowledge-based framework for the rapid development of con,2004,Origins (<=2017),dialog,model,instrumental,A knowledge-based framework for the rapid development of conversational recommen
A live-user evaluation of incremental dynamic critiquing,2005,Origins (<=2017),conversational,feedback,instrumental,A live-user evaluation of incremental dynamic critiquing
Critiquing with confidence,2005,Origins (<=2017),conversational,model,instrumental,Critiquing with confidence
10.1007/1-84628-102-4_8,2005,Origins (<=2017),conversational,feature,instrumental,Incremental critiquing
Knowledge discovery from user preferences in conversational ,2005,Origins (<=2017),conversational,preference,instrumental,Knowledge discovery from user preferences in conversational recommendation
Knowledge discovery from user preferences in conversational ,2005,Origins (<=2017),conversational,preference,instrumental,Knowledge discovery from user preferences in conversational recommendation
Modularized user modeling in conversational recommender syst,2005,Origins (<=2017),conversational,modeling,instrumental,Modularized user modeling in conversational recommender systems
A comparative study of compound critique generation in conve,2006,Origins (<=2017),conversational,feedback,instrumental,A comparative study of compound critique generation in conversational recommende
A comparative study of compound critique generation in conve,2006,Origins (<=2017),conversational,preference,instrumental,A comparative study of compound critique generation in conversational recommende
A comparative study of compound critique generation in conve,2006,Origins (<=2017),conversational,attribute,instrumental,A comparative study of compound critique generation in conversational recommende
A comparative study of compound critique generation in conve,2006,Origins (<=2017),interaction,attribute,instrumental,A comparative study of compound critique generation in conversational recommende
A comparative study of compound critique generation in conve,2006,Origins (<=2017),interactive,attribute,instrumental,A comparative study of compound critique generation in conversational recommende
Conversational Recommenders with Adaptive Suggestions,2007,Origins (<=2017),interaction,simulation,instrumental,Conversational Recommenders with Adaptive Suggestions
Evaluating Compound Critiquing Recommenders: A Real-User Stu,2007,Origins (<=2017),conversational,attribute,instrumental,Evaluating Compound Critiquing Recommenders: A Real-User Study
Rapid development of knowledge-based conversational recommen,2007,Origins (<=2017),interactive,elicit,instrumental,Rapid development of knowledge-based conversational recommender applications wit
Rapid development of knowledge-based conversational recommen,2007,Origins (<=2017),dialog,elicit,instrumental,Rapid development of knowledge-based conversational recommender applications wit
Conversational case-based recommendations exploiting a struc,2008,Origins (<=2017),conversational,model,instrumental,Conversational case-based recommendations exploiting a structured case model
Conversational case-based recommendations exploiting a struc,2008,Origins (<=2017),conversational,model,instrumental,Conversational case-based recommendations exploiting a structured case model
Conversational case-based recommendations exploiting a struc,2008,Origins (<=2017),conversational,capture,instrumental,Conversational case-based recommendations exploiting a structured case model
Improving Recommender Systems with Adaptive Conversational S,2009,Origins (<=2017),conversational,model,instrumental,Improving Recommender Systems with Adaptive Conversational Strategies
Improving Recommender Systems with Adaptive Conversational S,2009,Origins (<=2017),interaction,model,instrumental,Improving Recommender Systems with Adaptive Conversational Strategies
10.1007/978-0-387-85820-3_13,2011,Origins (<=2017),conversational,preference,instrumental,On the Evolution of Critiquing Recommenders
10.1007/978-0-387-85820-3_13,2011,Origins (<=2017),conversational,elicitation,instrumental,On the Evolution of Critiquing Recommenders
A Conversational Collaborative Filtering Approach to Recomme,2013,Origins (<=2017),conversational,feedback,instrumental,A Conversational Collaborative Filtering Approach to Recommendation
UtilSim: Iteratively Helping Users Discover Their Preference,2013,Origins (<=2017),conversational,preferences,instrumental,UtilSim: Iteratively Helping Users Discover Their Preferences
UtilSim: Iteratively Helping Users Discover Their Preference,2013,Origins (<=2017),interaction,simulate,instrumental,UtilSim: Iteratively Helping Users Discover Their Preferences
UtilSim: Iteratively Helping Users Discover Their Preference,2013,Origins (<=2017),interaction,preference,instrumental,UtilSim: Iteratively Helping Users Discover Their Preferences
UtilSim: Iteratively Helping Users Discover Their Preference,2013,Origins (<=2017),conversational,preference,instrumental,UtilSim: Iteratively Helping Users Discover Their Preferences
UtilSim: Iteratively Helping Users Discover Their Preference,2013,Origins (<=2017),conversational,feedback,instrumental,UtilSim: Iteratively Helping Users Discover Their Preferences
A Framework of Conversational Recommender System Based on Us,2014,Origins (<=2017),interaction,preference,instrumental,A Framework of Conversational Recommender System Based on User Functional Requir
Collaborative Compound Critiquing,2014,Origins (<=2017),conversational,feedback,instrumental,Collaborative Compound Critiquing
Design of Knowledge for Conversational Recommender System Ba,2016,Origins (<=2017),conversation,simulate,instrumental,Design of Knowledge for Conversational Recommender System Based on Product Funct
Evaluating Functional Requirements-Based Compound Critiquing,2017,Origins (<=2017),conversational,preference,instrumental,Evaluating Functional Requirements-Based Compound Critiquing on Conversational R
Evaluating Functional Requirements-Based Compound Critiquing,2017,Origins (<=2017),conversational,preference,instrumental,Evaluating Functional Requirements-Based Compound Critiquing on Conversational R
An Argumentation-based Conversational Recommender System for,2018,Neural turn (2018-2022),conversational,learning,instrumental,An Argumentation-based Conversational Recommender System for Recommending Learni
Fuzzy-Based Conversational Recommender for Data-intensive Sc,2018,Neural turn (2018-2022),conversational,data,instrumental,Fuzzy-Based Conversational Recommender for Data-intensive Science Gateway Applic
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),conversational,preference,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),conversational,elicitation,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),conversational,preferences,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),conversational,preference,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),dialogue,preference,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),dialogue,preference,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),dialogue,elicitation,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),conversational,preference,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),conversational,preference,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),conversational,elicitation,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),conversational,preference,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),dialogue,preference,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
Coached Conversational Preference Elicitation: A Case Study ,2019,Neural turn (2018-2022),dialogue,preference,instrumental,Coached Conversational Preference Elicitation: A Case Study in Understanding Mov
"""It doesn't look good for a date"": Transforming Critiques in",2021,Neural turn (2018-2022),conversational,preferences,instrumental,"""It doesn't look good for a date"": Transforming Critiques into Preferences for C"
"""It doesn't look good for a date"": Transforming Critiques in",2021,Neural turn (2018-2022),conversation,preferences,instrumental,"""It doesn't look good for a date"": Transforming Critiques into Preferences for C"
CR-Walker: Tree-Structured Graph Reasoning and Dialog Acts f,2021,Neural turn (2018-2022),conversational,preference,instrumental,CR-Walker: Tree-Structured Graph Reasoning and Dialog Acts for Conversational Re
CR-Walker: Tree-Structured Graph Reasoning and Dialog Acts f,2021,Neural turn (2018-2022),interaction,preference,instrumental,CR-Walker: Tree-Structured Graph Reasoning and Dialog Acts for Conversational Re
CRSLab: An Open-Source Toolkit for Building Conversational R,2021,Neural turn (2018-2022),conversation,data,instrumental,CRSLab: An Open-Source Toolkit for Building Conversational Recommender System
Learning Neural Templates for Recommender Dialogue System,2021,Neural turn (2018-2022),dialogue,learn,instrumental,Learning Neural Templates for Recommender Dialogue System
Learning Neural Templates for Recommender Dialogue System,2021,Neural turn (2018-2022),conversational,model,instrumental,Learning Neural Templates for Recommender Dialogue System
NUANCED: Natural Utterance Annotation for Nuanced Conversati,2021,Neural turn (2018-2022),utterance,model,instrumental,NUANCED: Natural Utterance Annotation for Nuanced Conversation with Estimated Di
NUANCED: Natural Utterance Annotation for Nuanced Conversati,2021,Neural turn (2018-2022),utterance,preference,instrumental,NUANCED: Natural Utterance Annotation for Nuanced Conversation with Estimated Di
NUANCED: Natural Utterance Annotation for Nuanced Conversati,2021,Neural turn (2018-2022),utterance,learn,instrumental,NUANCED: Natural Utterance Annotation for Nuanced Conversation with Estimated Di
You Sound Like Someone Who Watches Drama Movies: Towards Pre,2021,Neural turn (2018-2022),conversational,predict,instrumental,You Sound Like Someone Who Watches Drama Movies: Towards Predicting Movie Prefer
You Sound Like Someone Who Watches Drama Movies: Towards Pre,2021,Neural turn (2018-2022),conversational,preferences,instrumental,You Sound Like Someone Who Watches Drama Movies: Towards Predicting Movie Prefer
You Sound Like Someone Who Watches Drama Movies: Towards Pre,2021,Neural turn (2018-2022),conversation,preference,instrumental,You Sound Like Someone Who Watches Drama Movies: Towards Predicting Movie Prefer
You Sound Like Someone Who Watches Drama Movies: Towards Pre,2021,Neural turn (2018-2022),conversation,vector,instrumental,You Sound Like Someone Who Watches Drama Movies: Towards Predicting Movie Prefer
You Sound Like Someone Who Watches Drama Movies: Towards Pre,2021,Neural turn (2018-2022),conversational,data,instrumental,You Sound Like Someone Who Watches Drama Movies: Towards Predicting Movie Prefer
You Sound Like Someone Who Watches Drama Movies: Towards Pre,2021,Neural turn (2018-2022),conversation,rating,instrumental,You Sound Like Someone Who Watches Drama Movies: Towards Predicting Movie Prefer
You Sound Like Someone Who Watches Drama Movies: Towards Pre,2021,Neural turn (2018-2022),conversation,rating,instrumental,You Sound Like Someone Who Watches Drama Movies: Towards Predicting Movie Prefer
10.1145/3477495.3531684,2022,Neural turn (2018-2022),dialogue,elicitation,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),conversational,elicitation,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),conversational,elicitation,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),conversation,elicitation,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),conversation,elicitation,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),conversational,model,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),dialogue,model,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),dialogue,elicitation,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),utterance,intent,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),utterance,intent,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),dialogue,learn,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),dialogue,policy,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),dialogue,elicit,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),conversation,intent,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),dialogue,policy,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),dialog,learn,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),dialog,learn,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
10.1145/3477495.3531684,2022,Neural turn (2018-2022),dialog,policy,instrumental,Adaptive Dialogue Management for Conversational Information Elicitation
Aligning Recommendation and Conversation via Dual Imitation,2022,Neural turn (2018-2022),conversation,model,instrumental,Aligning Recommendation and Conversation via Dual Imitation
10.1109/VTC2022-Spring54318.2022.9860839,2022,Neural turn (2018-2022),conversational,intent,instrumental,An LSTM-based Intent Detector for Conversational Recommender Systems
